# solver_fvmcc_F90::
# Nonequilibrium flo
# Primitive variable
#               "xc"                 "u"                 "v"                 "T"                "Te"                 "p"               "rho"                "h0"                "Mf"                 x_N                 x_O                x_NO                x_N2                x_O2               rho_N               rho_O              rho_NO              rho_N2              rho_O2
   0.1000084750E+001   -0.4451911360E-001    0.3229834183E+003    0.1943679473E+004    0.1895684227E+004    0.2255464780E+005    0.3365133453E-001    0.5938480331E+007    0.4500729224E-004    0.5931635843E-001    0.2658270637E+000    0.1750512566E-001    0.6353303343E+000    0.2202111794E-001    0.1159543544E-002    0.5935805266E-002    0.7330802840E-003    0.2483946104E-001    0.9834443943E-003
   0.1000086500E+001   -0.4610740421E-001    0.3278168480E+003    0.1961838952E+004    0.1910263912E+004    0.2255464438E+005    0.3332314641E-001    0.5973758907E+007    0.4638243049E-004    0.5959648346E-001    0.2663554564E+000    0.1737820505E-001    0.6350373537E+000    0.2163250136E-001    0.1154235546E-002    0.5892550017E-002    0.7210285359E-003    0.2459818581E-001    0.9571464988E-003
   0.1000088300E+001   -0.4776278930E-001    0.3327515955E+003    0.1980298488E+004    0.1925116977E+004    0.2255464224E+005    0.3299561328E-001    0.6009784134E+007    0.4780811357E-004    0.5988901327E-001    0.2668897169E+000    0.1724728841E-001    0.6347339407E+000    0.2124004070E-001    0.1149088886E-002    0.5849330716E-002    0.7089261844E-003    0.2435724607E-001    0.9310214267E-003
   0.1000090100E+001   -0.4944144999E-001    0.3376494360E+003    0.1998540092E+004    0.1939826909E+004    0.2255464000E+005    0.3267779962E-001    0.6045546711E+007    0.4924652144E-004    0.6018583267E-001    0.2674147743E+000    0.1711607088E-001    0.6344285245E+000    0.2085479755E-001    0.1144243589E-002    0.5807343053E-002    0.6971111290E-003    0.2412331073E-001    0.9057911175E-003
   0.1000091900E+001   -0.5114541740E-001    0.3425140743E+003    0.2016580031E+004    0.1954407057E+004    0.2255463770E+005    0.3236906343E-001    0.6081076732E+007    0.5069953802E-004    0.6048709305E-001    0.2679311885E+000    0.1698451221E-001    0.6341208246E+000    0.2047638164E-001    0.1139683566E-002    0.5766505526E-002    0.6855645880E-003    0.2389591055E-001    0.8813992018E-003
   0.1000093700E+001   -0.5287751259E-001    0.3473493184E+003    0.2034434780E+004    0.1968870958E+004    0.2255463519E+005    0.3206879343E-001    0.6116408128E+007    0.5216976431E-004    0.6079302910E-001    0.2684396486E+000    0.1685254151E-001    0.6338104570E+000    0.2010432375E-001    0.1135395054E-002    0.5726743688E-002    0.6742676842E-003    0.2367459785E-001    0.8577891510E-003
   0.1000095550E+001   -0.5468340296E-001    0.3522888139E+003    0.2052596878E+004    0.1983618085E+004    0.2255463169E+005    0.3176861887E-001    0.6152517022E+007    0.5369513948E-004    0.6111217427E-001    0.2689540782E+000    0.1671654444E-001    0.6334887748E+000    0.1972842828E-001    0.1131256247E-002    0.5686948018E-002    0.6629083474E-003    0.2345320364E-001    0.8343026202E-003
   0.1000097450E+001   -0.5656229272E-001    0.3573314980E+003    0.2071055813E+004    0.1998643778E+004    0.2255462953E+005    0.3146883517E-001    0.6189397597E+007    0.5527397603E-004    0.6144512175E-001    0.2694738532E+000    0.1657647400E-001    0.6331553801E+000    0.1934917097E-001    0.1127281770E-002    0.5647153286E-002    0.6514948045E-003    0.2323193435E-001    0.8109709578E-003
   0.1000099350E+001   -0.5846727682E-001    0.3623437816E+003    0.2089321558E+004    0.2013549533E+004    0.2255462726E+005    0.3117730535E-001    0.6226072962E+007    0.5686678904E-004    0.6178314206E-001    0.2699851004E+000    0.1643607350E-001    0.6328190197E+000    0.1897666435E-001    0.1123573634E-002    0.5608403032E-002    0.6403292617E-003    0.2301659457E-001    0.7884048541E-003
   0.1000101250E+001   -0.6039982179E-001    0.3673263216E+003    0.2107397946E+004    0.2028338031E+004    0.2255462488E+005    0.3089367708E-001    0.6262547777E+007    0.5847500748E-004    0.6212618670E-001    0.2704879321E+000    0.1629538550E-001    0.6324796982E+000    0.1861079746E-001    0.1120120984E-002    0.5570651614E-002    0.6294026979E-003    0.2280692955E-001    0.7665722318E-003
   0.1000103150E+001   -0.6236224363E-001    0.3722797497E+003    0.2125288679E+004    0.2043011839E+004    0.2255462226E+005    0.3061761816E-001    0.6298826484E+007    0.6010085163E-004    0.6247420649E-001    0.2709824591E+000    0.1615445171E-001    0.6321374217E+000    0.1825146095E-001    0.1116913544E-002    0.5533856049E-002    0.6187066108E-003    0.2260269919E-001    0.7454427709E-003
   0.1000105100E+001   -0.6440378175E-001    0.3773335712E+003    0.2143460537E+004    0.2057954250E+004    0.2255461857E+005    0.3034184290E-001    0.6335857761E+007    0.6178432510E-004    0.6283638233E-001    0.2714815175E+000    0.1600962216E-001    0.6317831611E+000    0.1788931686E-001    0.1113864462E-002    0.5497045251E-002    0.6079613660E-003    0.2239851452E-001    0.7244573053E-003
   0.1000107100E+001   -0.6652376440E-001    0.3824867893E+003    0.2161903428E+004    0.2073160523E+004    0.2255461628E+005    0.3006659655E-001    0.6373636265E+007    0.6352388560E-004    0.6321330382E-001    0.2719844889E+000    0.1586087352E-001    0.6314165093E+000    0.1752482441E-001    0.1110986602E-002    0.5460247630E-002    0.5971743694E-003    0.2219454576E-001    0.7036421917E-003
   0.1000109100E+001   -0.6867246882E-001    0.3876097560E+003    0.2180152419E+004    0.2088247705E+004    0.2255461381E+005    0.2979872913E-001    0.6411211687E+007    0.6527875638E-004    0.6359556618E-001    0.2724786280E+000    0.1571198900E-001    0.6310466108E+000    0.1716720603E-001    0.1108349056E-002    0.5424379062E-002    0.5866169526E-003    0.2199587039E-001    0.6835136661E-003
   0.1000111100E+001   -0.7085295787E-001    0.3927031084E+003    0.2198211288E+004    0.2103218293E+004    0.2255461108E+005    0.2953793384E-001    0.6448588532E+007    0.6705184174E-004    0.6398310959E-001    0.2729640578E+000    0.1556301322E-001    0.6306734775E+000    0.1681634188E-001    0.1105942204E-002    0.5389400067E-002    0.5762812642E-003    0.2180226688E-001    0.6640434262E-003
   0.1000113150E+001   -0.7311734299E-001    0.3978933880E+003    0.2216527826E+004    0.2118443931E+004    0.2255460723E+005    0.2927765996E-001    0.6486695572E+007    0.6888473519E-004    0.6438563301E-001    0.2734527553E+000    0.1541028741E-001    0.6302877638E+000    0.1646356056E-001    0.1103703018E-002    0.5354432320E-002    0.5659104641E-003    0.2160887375E-001    0.6447404099E-003
   0.1000115250E+001   -0.7546482230E-001    0.4031796488E+003    0.2235092255E+004    0.2133919824E+004    0.2255460483E+005    0.2901811600E-001    0.6525527853E+007    0.7077578575E-004    0.6480372303E-001    0.2739441076E+000    0.1525380843E-001    0.6298890542E+000    0.1610930679E-001    0.1101643067E-002    0.5319499608E-002    0.5555113818E-003    0.2141583468E-001    0.6256272633E-003
   0.1000117350E+001   -0.7784279756E-001    0.4084352653E+003    0.2253459057E+004    0.2149274944E+004    0.2255460228E+005    0.2876544250E-001    0.6564155376E+007    0.7268264586E-004    0.6522743003E-001    0.2744262649E+000    0.1509737312E-001    0.6294868254E+000    0.1576210654E-001    0.1099808188E-002    0.5285428778E-002    0.5453330196E-003    0.2122771860E-001    0.6071539220E-003
   0.1000119450E+001   -0.8025400899E-001    0.4136608751E+003    0.2271632069E+004    0.2164511733E+004    0.2255459949E+005    0.2851935737E-001    0.6602582596E+007    0.7460787745E-004    0.6565668325E-001    0.2748993623E+000    0.1494102833E-001    0.6290810960E+000    0.1542183010E-001    0.1098189401E-002    0.5252183729E-002    0.5353681404E-003    0.2104432201E-001    0.5892940926E-003
   0.1000121600E+001   -0.8275183713E-001    0.4189801595E+003    0.2290040646E+004    0.2179990580E+004    0.2255459570E+005    0.2827396384E-001    0.6641719252E+007    0.7659312923E-004    0.6610169999E-001    0.2753745250E+000    0.1478112335E-001    0.6286621941E+000    0.1508045759E-001    0.1096745003E-002    0.5218968384E-002    0.5253808055E-003    0.2086125228E-001    0.5716173738E-003
   0.1000123750E+001   -0.8528304613E-001    0.4242698598E+003    0.2308254294E+004    0.2195351361E+004    0.2255459427E+005    0.2803492176E-001    0.6680660058E+007    0.7859628187E-004    0.6655263582E-001    0.2758403756E+000    0.1462136780E-001    0.6282394771E+000    0.1474614370E-001    0.1095513684E-002    0.5186546207E-002    0.5156016206E-003    0.2068272536E-001    0.5545348863E-003
   0.1000125900E+001   -0.8785051795E-001    0.4295294279E+003    0.2326275909E+004    0.2210594275E+004    0.2255458986E+005    0.2780198461E-001    0.6719399332E+007    0.8061999678E-004    0.6700890365E-001    0.2762972472E+000    0.1446188817E-001    0.6278133430E+000    0.1441861801E-001    0.1094478924E-002    0.5154888998E-002    0.5060269126E-003    0.2050857229E-001    0.5380174872E-003
   0.1000128150E+001   -0.9056574079E-001    0.4350026188E+003    0.2344934475E+004    0.2226423492E+004    0.2255458606E+005    0.2756448485E-001    0.6759734500E+007    0.8275020859E-004    0.6749229358E-001    0.2767657980E+000    0.1429529237E-001    0.6273635545E+000    0.1408306155E-001    0.1093602554E-002    0.5122543067E-002    0.4962175227E-003    0.2033080665E-001    0.5213150601E-003
   0.1000130400E+001   -0.9331456149E-001    0.4404453160E+003    0.2363391522E+004    0.2242130565E+004    0.2255458467E+005    0.2733313675E-001    0.6799868558E+007    0.8489734313E-004    0.6798189179E-001    0.2772246097E+000    0.1412901814E-001    0.6269096801E+000    0.1375480032E-001    0.1092933119E-002    0.5090963585E-002    0.4866156235E-003    0.2015743704E-001    0.5051873830E-003
   0.1000132650E+001   -0.9609910740E-001    0.4458570200E+003    0.2381650309E+004    0.2257716105E+004    0.2255458036E+005    0.2710769878E-001    0.6839796094E+007    0.8706337085E-004    0.6847708978E-001    0.2776740428E+000    0.1396318680E-001    0.6264521349E+000    0.1343354579E-001    0.1092454178E-002    0.5060123168E-002    0.4772173323E-003    0.1998829841E-001    0.4896056943E-003
   0.1000134950E+001   -0.9897901085E-001    0.4513584442E+003    0.2400114333E+004    0.2273526026E+004    0.2255457762E+005    0.2688311236E-001    0.6880409466E+007    0.8929393123E-004    0.6898938911E-001    0.2781237646E+000    0.1379412286E-001    0.6259803627E+000    0.1311236068E-001    0.1092159951E-002    0.5029327492E-002    0.4678124361E-003    0.1981958939E-001    0.4742230938E-003
   0.1000137250E+001   -0.1018966598E+000    0.4568293349E+003    0.2418379398E+004    0.2289214563E+004    0.2255457454E+005    0.2666421702E-001    0.6920821034E+007    0.9154461144E-004    0.6950762638E-001    0.2785638924E+000    0.1362558274E-001    0.6255046191E+000    0.1279827929E-001    0.1092053317E-002    0.4999241029E-002    0.4586064884E-003    0.1965494809E-001    0.4593680996E-003
   0.1000139600E+001   -0.1049130612E+000    0.4623879802E+003    0.2436839889E+004    0.2305120820E+004    0.2255457022E+005    0.2644620938E-001    0.6961904779E+007    0.9386171764E-004    0.7004303508E-001    0.2790038960E+000    0.1345398400E-001    0.6250145653E+000    0.1248451963E-001    0.1092128390E-002    0.4969204588E-002    0.4494003149E-003    0.1949076450E-001    0.4447115838E-003
   0.1000142000E+001   -0.1080272314E+000    0.4680335717E+003    0.2455487079E+004    0.2321239907E+004    0.2255456749E+005    0.2622921888E-001    0.7003656831E+007    0.9624349010E-004    0.7059616492E-001    0.2794432047E+000    0.1327938441E-001    0.6245097810E+000    0.1217146498E-001    0.1092393579E-002    0.4939232302E-002    0.4401996553E-003    0.1932712564E-001    0.4302677036E-003
   0.1000144400E+001   -0.1111783752E+000    0.4736478771E+003    0.2473929984E+004    0.2337234126E+004    0.2255456456E+005    0.2601771688E-001    0.7045202981E+007    0.9864354445E-004    0.7115545141E-001    0.2798725785E+000    0.1310550730E-001    0.6240007897E+000    0.1186567309E-001    0.1092839542E-002    0.4909942891E-002    0.4311970533E-003    0.1916740667E-001    0.4163307285E-003
   0.1000146800E+001   -0.1143703548E+000    0.4792315190E+003    0.2492172566E+004    0.2353105796E+004    0.2255456133E+005    0.2581148718E-001    0.7086547560E+007    0.1010653187E-003    0.7172079033E-001    0.2802921861E+000    0.1293240085E-001    0.6234876332E+000    0.1156698955E-001    0.1093459041E-002    0.4881309146E-002    0.4223867985E-003    0.1901145224E-001    0.4028799568E-003
   0.1000149250E+001   -0.1176668237E+000    0.4849002222E+003    0.2510592514E+004    0.2369183820E+004    0.2255455681E+005    0.2560618730E-001    0.7128547755E+007    0.1035562992E-003    0.7230391116E-001    0.2807106918E+000    0.1275654333E-001    0.6229596335E+000    0.1126922023E-001    0.1094261295E-002    0.4852729366E-002    0.4135861449E-003    0.1885598176E-001    0.3896287355E-003
   0.1000151750E+001   -0.1210671673E+000    0.4906532155E+003    0.2529181478E+004    0.2385463309E+004    0.2255455388E+005    0.2540192808E-001    0.7171199922E+007    0.1061150647E-003    0.7290534271E-001    0.2811275469E+000    0.1257801148E-001    0.6224163757E+000    0.1097272322E-001    0.1095253839E-002    0.4824215510E-002    0.4048005932E-003    0.1870106907E-001    0.3765890759E-003
   0.1000154250E+001   -0.1245095201E+000    0.4963748644E+003    0.2547565492E+004    0.2401617008E+004    0.2255455057E+005    0.2520274496E-001    0.7213646943E+007    0.1086954067E-003    0.7351299882E-001    0.2815343479E+000    0.1240046427E-001    0.6218687423E+000    0.1068344672E-001    0.1096412906E-002    0.4796332215E-002    0.3962065677E-003    0.1854977829E-001    0.3640149776E-003
   0.1000156800E+001   -0.1280602718E+000    0.5021790381E+003    0.2566110164E+004    0.2417966425E+004    0.2255454595E+005    0.2500460372E-001    0.7256733778E+007    0.1113463455E-003    0.7413896914E-001    0.2819391722E+000    0.1222043872E-001    0.6213058020E+000    0.1039561793E-001    0.1097757756E-002    0.4768516184E-002    0.3876327785E-003    0.1839904901E-001    0.3516479953E-003
   0.1000159400E+001   -0.1317182927E+000    0.5080649990E+003    0.2584807443E+004    0.2434506691E+004    0.2255454300E+005    0.2480760025E-001    0.7300457222E+007    0.1140660260E-003    0.7478376686E-001    0.2823414877E+000    0.1203802671E-001    0.6207271437E+000    0.1010957502E-001    0.1099295253E-002    0.4740777621E-002    0.3790845145E-003    0.1824894442E-001    0.3394984379E-003
   0.1000162000E+001   -0.1354177386E+000    0.5139190173E+003    0.2603295874E+004    0.2450918223E+004    0.2255453985E+005    0.2461546964E-001    0.7343972531E+007    0.1168056479E-003    0.7543491872E-001    0.2827335107E+000    0.1185682721E-001    0.6201439222E+000    0.9830821213E-002    0.1100991706E-002    0.4713643965E-002    0.3707266759E-003    0.1810231459E-001    0.3277927047E-003
   0.1000164600E+001   -0.1391629754E+000    0.5197417131E+003    0.2621579570E+004    0.2467203366E+004    0.2255453636E+005    0.2442802328E-001    0.7387284087E+007    0.1195689935E-003    0.7609229807E-001    0.2831154324E+000    0.1167688600E-001    0.6195561965E+000    0.9559187060E-002    0.1102840585E-002    0.4687091719E-002    0.3625540872E-003    0.1795902439E-001    0.3165124990E-003
   0.1000167250E+001   -0.1430233677E+000    0.5256445325E+003    0.2640008365E+004    0.2483673894E+004    0.2255453147E+005    0.2424160698E-001    0.7431221182E+007    0.1224064661E-003    0.7676846654E-001    0.2834945598E+000    0.1149483129E-001    0.6189526970E+000    0.9289445309E-002    0.1104873487E-002    0.4660604876E-002    0.3544100375E-003    0.1781628461E-001    0.3054339676E-003
   0.1000169950E+001   -0.1469995693E+000    0.5316267715E+003    0.2658574620E+004    0.2500324993E+004    0.2255452814E+005    0.2405630284E-001    0.7475780650E+007    0.1253177395E-003    0.7746390929E-001    0.2838703891E+000    0.1131077120E-001    0.6183330245E+000    0.9021905941E-002    0.1107096508E-002    0.4634192107E-002    0.3462996189E-003    0.1767414887E-001    0.2945657378E-003
   0.1000172700E+001   -0.1510893346E+000    0.5376868029E+003    0.2677271003E+004    0.2517151764E+004    0.2255452352E+005    0.2387218322E-001    0.7520951121E+007    0.1283000406E-003    0.7817857852E-001    0.2842426709E+000    0.1112484398E-001    0.6176971918E+000    0.8756714858E-002    0.1109507575E-002    0.4607863939E-002    0.3382284665E-003    0.1753267267E-001    0.2839105789E-003
   0.1000175450E+001   -0.1552254247E+000    0.5437148805E+003    0.2695755891E+004    0.2533847080E+004    0.2255452165E+005    0.2369254539E-001    0.7565916329E+007    0.1313047905E-003    0.7889990742E-001    0.2846043710E+000    0.1094050085E-001    0.6170563922E+000    0.8498828593E-002    0.1112066430E-002    0.4582090604E-002    0.3303430444E-003    0.1739438541E-001    0.2736599056E-003
